arm,metric,x,density
LZD,propensity_score,0.933463796477495,1.45581200251806e-16
LZD,propensity_score,0.935420743639922,8.86031652126992e-17
LZD,propensity_score,0.937377690802348,1.22249656925837e-16
LZD,propensity_score,0.939334637964775,2.58847396708525e-16
LZD,propensity_score,0.941291585127201,1.04584547657283e-16
LZD,propensity_score,0.943248532289628,2.38041239454821e-16
LZD,propensity_score,0.945205479452055,6.56464497869308e-17
LZD,propensity_score,0.947162426614481,0
LZD,propensity_score,0.949119373776908,1.29037632603407e-17
LZD,propensity_score,0.951076320939335,2.3435190001393e-17
LZD,propensity_score,0.953033268101761,1.12982523486068e-17
LZD,propensity_score,0.954990215264188,1.21545084703089e-16
LZD,propensity_score,0.956947162426614,3.18860512909039e-17
LZD,propensity_score,0.958904109589041,0
LZD,propensity_score,0.960861056751468,9.85981455287664e-17
LZD,propensity_score,0.962818003913894,1.67887511723952e-16
LZD,propensity_score,0.964774951076321,0
LZD,propensity_score,0.966731898238747,0
LZD,propensity_score,0.968688845401174,0
LZD,propensity_score,0.970645792563601,0
LZD,propensity_score,0.972602739726027,0
LZD,propensity_score,0.974559686888454,8.0840240940656e-17
LZD,propensity_score,0.976516634050881,2.76559450630163e-16
LZD,propensity_score,0.978473581213307,2.21436034452922e-16
LZD,propensity_score,0.980430528375734,1.93819218116416e-16
LZD,propensity_score,0.98238747553816,6.94980804304319e-17
LZD,propensity_score,0.984344422700587,0
LZD,propensity_score,0.986301369863014,2.7719435112945e-17
LZD,propensity_score,0.98825831702544,7.92785939354912e-17
LZD,propensity_score,0.990215264187867,2.39593453038755e-18
LZD,propensity_score,0.992172211350294,0
LZD,propensity_score,0.99412915851272,0
LZD,propensity_score,0.996086105675147,0
LZD,propensity_score,0.998043052837573,0
LZD,propensity_score,1,0
VAN,propensity_score,0,12.619034161606
VAN,propensity_score,0.00195694716242661,19.0650763701385
VAN,propensity_score,0.00391389432485323,24.8904607102856
VAN,propensity_score,0.00587084148727984,28.8033273493051
VAN,propensity_score,0.00782778864970646,30.3560986008144
VAN,propensity_score,0.00978473581213307,29.9161277997615
VAN,propensity_score,0.0117416829745597,28.2291018913651
VAN,propensity_score,0.0136986301369863,26.022536266959
VAN,propensity_score,0.0156555772994129,23.7988794122069
VAN,propensity_score,0.0176125244618395,21.7776467517875
VAN,propensity_score,0.0195694716242661,19.9522643258958
VAN,propensity_score,0.0215264187866928,18.2124887277572
VAN,propensity_score,0.0234833659491194,16.4676841388226
VAN,propensity_score,0.025440313111546,14.7302983356892
VAN,propensity_score,0.0273972602739726,13.1222425346242
VAN,propensity_score,0.0293542074363992,11.7863847969907
VAN,propensity_score,0.0313111545988258,10.7641980090538
VAN,propensity_score,0.0332681017612524,9.95166494533514
VAN,propensity_score,0.0352250489236791,9.18675111043282
VAN,propensity_score,0.0371819960861057,8.39004701592068
VAN,propensity_score,0.0391389432485323,7.61372477713382
VAN,propensity_score,0.0410958904109589,6.94000596508457
VAN,propensity_score,0.0430528375733855,6.37828018392882
